,m/v,pitches,voiced_unit,intervals,syl,syl_is_accented,syl_is_continue,is_last_syl_word,Voiceless,Voiceless_continue,is_last_syllable_phrase
0,martyria,a,,,,,,,,,True
1,phrase_line,a,0,0,την,False,False,True,,,False
2,phrase_line,a,p0,0,θεί,True,False,False,anr,,False
3,phrase_line,G,a,-1,αν,False,False,True,,,False
4,phrase_line,a,o,1,εν,False,False,False,,,False
5,phrase_line,b,o,1,νο,False,False,False,,,False
6,phrase_line,"c,d",okk,"1,1",ή,True,False,False,g,,False
7,phrase_line,d,p0,0,σας,False,False,True,l,l,False
8,phrase_line,b,a2,-2,σου,False,False,True,l,,False
9,phrase_line,c,o,1,κέ,True,False,False,,,False
10,phrase_line,c,0,0,νω,False,False,False,,,False
11,phrase_line,c,0,0,σιν,False,False,True,,,True
12,phrase_line,c,p0,0,προ,False,False,False,"anr,g,is",,False
13,phrase_line,G,a3,-3,βλε,False,False,False,,,False
14,phrase_line,a,o,1,πτι,False,False,False,"g,is",,False
15,phrase_line,c,p2,2,κώς,True,False,True,g,,False
16,phrase_line,b,a,-1,ο,False,False,True,,,False
17,phrase_line,b,p0,0,αβ,False,False,False,l,l,False
18,phrase_line,G,a2,-2,βα,False,False,False,l,,False
19,phrase_line,a,o,1,κούμ,True,False,True,ap,,True
20,phrase_line,G,a,-1,χρι,False,False,False,"g,is",,False
21,phrase_line,a,o,1,στέ,True,False,True,,,False
22,phrase_line,b,o,1,εν,False,False,True,,,False
23,phrase_line,c,o,1,τρό,True,False,False,"g,is",,False
24,phrase_line,c,p0,0,μω,False,False,True,anr,,False
25,phrase_line,b,a,-1,ε,False,False,False,,,False
26,phrase_line,c,oo,1,βό,True,False,False,psr,,False
27,phrase_line,b,a,-1,α,False,False,True,klr,,False
28,phrase_line,a,aa,-1,σοι,False,False,True,,,True
29,phrase_line,b,o,1,εις,False,False,True,,,False
30,phrase_line,c,o,1,σω,False,False,False,,,False
31,phrase_line,c,p0,0,τη,False,False,False,l,l,False
32,phrase_line,a,a2,-2,ρί,True,False,False,l,,False
33,phrase_line,b,p,1,αν,False,False,True,klr,,False
34,phrase_line,G,a2,-2,λα,False,False,False,,,False
35,phrase_line,b,p2,2,ού,True,False,True,,,False
36,phrase_line,a,a,-1,σου,False,False,True,ap,,True
37,phrase_line,a,0,0,του,False,False,True,,,False
38,phrase_line,c,oo2,2,σώ,True,False,False,psr,,False
39,phrase_line,b,a,-1,σαι,False,False,True,,,False
40,phrase_line,a,a,-1,τους,False,False,True,klr,,False
41,phrase_line,G,a,-1,χρι,False,False,False,"g,is",,False
42,phrase_line,a,p,1,στούς,True,False,True,,,False
43,phrase_line,F,a2,-2,σου,False,False,True,,,False
44,phrase_line,G,o,1,ε,False,False,False,g,,False
45,phrase_line,"a,b",okk,"1,1",λή,True,False,False,,,False
46,phrase_line,b,p0,0,λυ,False,False,False,l,l,False
47,phrase_line,a,a,-1,θας,False,False,True,"ap,l",,True
